match_id,date,year,league,team_id,teamname,opp_team_id,opp_teamname,side,duration,result,teamkills,oppkills,towers,opp_towers,roshans,opp_roshans,barracks,opp_barracks
8651298656,2026-01-16T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9973477,PYPSIKI,8831040,Ghost Sheep,radiant,1552,0,19,42,0,9,0,1,0,6
8651312565,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9255039,1w Team,9498970,AVULUS,dire,1925,1,29,19,5,1,1,0,4,0
8651312565,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9498970,AVULUS,9255039,1w Team,radiant,1925,0,19,29,1,5,0,1,0,4
8651321850,2026-01-16T00:00:00.000Z,2026,EPL Championship 2025-2026,9895247,Rune Eaters,9872558,VP.Prodigy,dire,1909,1,29,14,8,2,1,0,1,0
8651321850,2026-01-16T00:00:00.000Z,2026,EPL Championship 2025-2026,9872558,VP.Prodigy,9895247,Rune Eaters,radiant,1909,0,14,29,2,8,0,1,0,1
8651335953,2026-01-16T00:00:00.000Z,2026,Destiny League,8629315,Wiser Warriors,9768002,Lunar Vibes,dire,1431,1,27,15,4,3,0,0,2,0
8651335953,2026-01-16T00:00:00.000Z,2026,Destiny League,9768002,Lunar Vibes,8629315,Wiser Warriors,radiant,1431,0,15,27,3,4,0,0,0,2
8651369870,2026-01-16T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9973477,PYPSIKI,8831040,Ghost Sheep,dire,1694,0,24,40,1,6,1,0,0,2
8651369870,2026-01-16T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,8831040,Ghost Sheep,9973477,PYPSIKI,radiant,1694,1,40,24,6,1,0,1,2,0
8651370069,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9879852,Ivory,10020555,PlayTime,dire,2531,0,21,28,5,7,2,0,0,4
8651370069,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,10020555,PlayTime,9879852,Ivory,radiant,2531,1,28,21,7,5,0,2,4,0
8651375511,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,8254145,Execration,9722899,ЯЧЁ123,dire,1438,1,22,9,6,0,1,0,2,0
8651375511,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9722899,ЯЧЁ123,8254145,Execration,radiant,1438,0,9,22,0,6,0,1,0,2
8651400620,2026-01-16T00:00:00.000Z,2026,Destiny League,2443375,Foxy gaming,9425656,LSG,dire,1742,0,23,45,1,6,0,1,0,2
8651400620,2026-01-16T00:00:00.000Z,2026,Destiny League,9425656,LSG,2443375,Foxy gaming,radiant,1742,1,45,23,6,1,1,0,2,0
8651409371,2026-01-16T00:00:00.000Z,2026,EPL Championship 2025-2026,10027459,alohasquad,10027124,MONKEY BUSINESS,dire,1398,0,6,30,1,4,0,1,0,0
8651409371,2026-01-16T00:00:00.000Z,2026,EPL Championship 2025-2026,10027124,MONKEY BUSINESS,10027459,alohasquad,radiant,1398,1,30,6,4,1,1,0,0,0
8651442322,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9586122,4Pirates,9467224,Aurora Gaming,dire,1751,0,8,24,1,8,0,1,0,6
8651442322,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9467224,Aurora Gaming,9586122,4Pirates,radiant,1751,1,24,8,8,1,1,0,6,0
8651444423,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,8254145,Execration,9722899,ЯЧЁ123,dire,2324,1,27,21,9,5,1,1,6,0
8651444423,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9722899,ЯЧЁ123,8254145,Execration,radiant,2324,0,21,27,5,9,1,1,0,6
8651446488,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,10019843,Inner Circle x Insanity,55,_PowerRangers,dire,3593,1,46,38,8,5,3,1,4,0
8651446488,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,55,_PowerRangers,10019843,Inner Circle x Insanity,radiant,3593,0,38,46,5,8,1,3,0,4
8651485929,2026-01-16T00:00:00.000Z,2026,Destiny League,9425656,LSG,2443375,Foxy gaming,dire,1683,0,22,28,4,8,0,0,0,4
8651485929,2026-01-16T00:00:00.000Z,2026,Destiny League,2443375,Foxy gaming,9425656,LSG,radiant,1683,1,28,22,8,4,0,0,4,0
8651490988,2026-01-16T00:00:00.000Z,2026,EPL Championship 2025-2026,10027459,alohasquad,10027124,MONKEY BUSINESS,dire,2082,0,13,40,2,8,1,1,0,4
8651490988,2026-01-16T00:00:00.000Z,2026,EPL Championship 2025-2026,10027124,MONKEY BUSINESS,10027459,alohasquad,radiant,2082,1,40,13,8,2,1,1,4,0
8651507423,2026-01-16T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,8831040,Ghost Sheep,9849465,Nethercore,dire,1559,1,45,20,4,1,1,0,2,0
8651507423,2026-01-16T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9849465,Nethercore,8831040,Ghost Sheep,radiant,1559,0,20,45,1,4,0,1,0,2
8651540361,2026-01-16T00:00:00.000Z,2026,Destiny League,9425656,LSG,2443375,Foxy gaming,dire,1555,0,9,26,2,5,0,1,0,0
8651540361,2026-01-16T00:00:00.000Z,2026,Destiny League,2443375,Foxy gaming,9425656,LSG,radiant,1555,1,26,9,5,2,1,0,0,0
8651546216,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9586122,4Pirates,9467224,Aurora Gaming,dire,1533,0,7,28,0,11,0,1,0,6
8651546216,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9467224,Aurora Gaming,9586122,4Pirates,radiant,1533,1,28,7,11,0,1,0,6,0
8651570712,2026-01-16T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9593609,Nethercore,8831040,Ghost Sheep,dire,1199,0,17,30,1,3,0,1,0,0
8651570712,2026-01-16T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,8831040,Ghost Sheep,9593609,Nethercore,radiant,1199,1,30,17,3,1,1,0,0,0
8651586097,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,10019843,Inner Circle x Insanity,55,_PowerRangers,dire,2031,1,40,9,7,4,2,0,5,0
8651586097,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,55,_PowerRangers,10019843,Inner Circle x Insanity,radiant,2031,0,9,40,4,7,0,2,0,5
8651613158,2026-01-16T00:00:00.000Z,2026,Destiny League,9814269,Riftwalkers,9878494,LV United,dire,1549,0,22,37,1,5,1,0,0,3
8651613158,2026-01-16T00:00:00.000Z,2026,Destiny League,9878494,LV United,9814269,Riftwalkers,radiant,1549,1,37,22,5,1,0,1,3,0
8651635540,2026-01-16T00:00:00.000Z,2026,EPL Championship 2025-2026,10020690,"Team Public ",9256405,Level UP esports,dire,2184,1,38,11,7,2,2,0,4,0
8651635540,2026-01-16T00:00:00.000Z,2026,EPL Championship 2025-2026,9256405,Level UP esports,10020690,"Team Public ",radiant,2184,0,11,38,2,7,0,2,0,4
8651666636,2026-01-16T00:00:00.000Z,2026,Destiny League,9878494,LV United,9814269,Riftwalkers,dire,1751,0,16,40,2,7,0,1,0,2
8651666636,2026-01-16T00:00:00.000Z,2026,Destiny League,9814269,Riftwalkers,9878494,LV United,radiant,1751,1,40,16,7,2,1,0,2,0
8651719603,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9729658,9z Team,9964962,GamerLegion,dire,1021,0,6,27,0,4,0,1,0,0
8651719603,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9964962,GamerLegion,9729658,9z Team,radiant,1021,1,27,6,4,0,1,0,0,0
8651726946,2026-01-16T00:00:00.000Z,2026,Destiny League,9814269,Riftwalkers,9878494,LV United,dire,1642,1,27,23,5,2,1,0,2,0
8651726946,2026-01-16T00:00:00.000Z,2026,Destiny League,9878494,LV United,9814269,Riftwalkers,radiant,1642,0,23,27,2,5,0,1,0,2
8651729762,2026-01-16T00:00:00.000Z,2026,EPL Championship 2025-2026,9256405,Level UP esports,10020690,"Team Public ",dire,2299,0,22,33,2,11,1,1,0,6
8651729762,2026-01-16T00:00:00.000Z,2026,EPL Championship 2025-2026,10020690,"Team Public ",9256405,Level UP esports,radiant,2299,1,33,22,11,2,1,1,6,0
8651732856,2026-01-16T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9691942,Nethercore,9973477,PYPSIKI,dire,1752,1,53,29,9,0,1,0,6,0
8651732856,2026-01-16T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9973477,PYPSIKI,9691942,Nethercore,radiant,1752,0,29,53,0,9,0,1,0,6
8651789433,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9799439,ShindeN,9964962,GamerLegion,dire,958,0,4,26,0,3,0,0,0,0
8651789433,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9964962,GamerLegion,9799439,ShindeN,radiant,958,1,26,4,3,0,0,0,0,0
8651793816,2026-01-16T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9973477,PYPSIKI,9691942,Nethercore,dire,1662,1,41,31,3,5,1,0,2,0
8651793816,2026-01-16T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9691942,Nethercore,9973477,PYPSIKI,radiant,1662,0,31,41,5,3,0,1,0,2
8651794688,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9255039,1w Team,8255888,BetBoom Team,dire,2715,0,12,29,0,9,1,2,0,4
8651794688,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,8255888,BetBoom Team,9255039,1w Team,radiant,2715,1,29,12,9,0,2,1,4,0
8651795134,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,10019843,Inner Circle x Insanity,9467224,Aurora Gaming,dire,2020,1,33,3,9,2,2,0,6,0
8651795134,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9467224,Aurora Gaming,10019843,Inner Circle x Insanity,radiant,2020,0,3,33,2,9,0,2,0,6
8651881379,2026-01-16T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9973477,PYPSIKI,9593609,Nethercore,dire,1902,0,28,59,0,6,0,1,0,3
8651881379,2026-01-16T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9593609,Nethercore,9973477,PYPSIKI,radiant,1902,1,59,28,6,0,1,0,3,0
8651884053,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,10019843,Inner Circle x Insanity,9467224,Aurora Gaming,dire,2366,1,30,16,9,4,2,0,6,0
8651884053,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9467224,Aurora Gaming,10019843,Inner Circle x Insanity,radiant,2366,0,16,30,4,9,0,2,0,6
8651904060,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9255039,1w Team,8255888,BetBoom Team,dire,1482,0,3,35,0,5,0,0,0,2
8651904060,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,8255888,BetBoom Team,9255039,1w Team,radiant,1482,1,35,3,5,0,0,0,2,0
8651954997,2026-01-16T00:00:00.000Z,2026,Dota 2 Space League,8879077,Titan Strikers,8850100,TOXIC TEAM,dire,1720,1,36,13,6,2,1,0,0,0
8651954997,2026-01-16T00:00:00.000Z,2026,Dota 2 Space League,8850100,TOXIC TEAM,8879077,Titan Strikers,radiant,1720,0,13,36,2,6,0,1,0,0
8652018090,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,10000352,Rottweilas,9798986,Tt Geam,dire,1224,1,40,12,6,0,0,0,0,0
8652018090,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9798986,Tt Geam,10000352,Rottweilas,radiant,1224,0,12,40,0,6,0,0,0,0
8652024800,2026-01-16T00:00:00.000Z,2026,Dota 2 Space League,8850100,TOXIC TEAM,8879077,Titan Strikers,dire,1478,0,10,22,2,7,0,1,0,2
8652024800,2026-01-16T00:00:00.000Z,2026,Dota 2 Space League,8879077,Titan Strikers,8850100,TOXIC TEAM,radiant,1478,1,22,10,7,2,1,0,2,0
8652065515,2026-01-16T00:00:00.000Z,2026,Dota 2 Space League,9025669,CrimsonSky,8849990,REAL ECLIPSE,dire,1904,1,33,29,6,3,2,0,2,0
8652065515,2026-01-16T00:00:00.000Z,2026,Dota 2 Space League,8849990,REAL ECLIPSE,9025669,CrimsonSky,radiant,1904,0,29,33,3,6,0,2,0,2
8652068097,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9798986,Tt Geam,10000352,Rottweilas,dire,1756,0,15,28,0,8,0,1,0,6
8652068097,2026-01-16T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,10000352,Rottweilas,9798986,Tt Geam,radiant,1756,1,28,15,8,0,1,0,6,0
8652108429,2026-01-16T00:00:00.000Z,2026,Dota 2 Space League,8849990,REAL ECLIPSE,9025669,CrimsonSky,dire,1768,1,42,19,7,3,1,0,0,0
8652108429,2026-01-16T00:00:00.000Z,2026,Dota 2 Space League,9025669,CrimsonSky,8849990,REAL ECLIPSE,radiant,1768,0,19,42,3,7,0,1,0,0
8652138612,2026-01-16T00:00:00.000Z,2026,Dota 2 Space League,9025669,CrimsonSky,8849990,REAL ECLIPSE,dire,1743,1,31,15,7,3,1,0,6,0
8652138612,2026-01-16T00:00:00.000Z,2026,Dota 2 Space League,8849990,REAL ECLIPSE,9025669,CrimsonSky,radiant,1743,0,15,31,3,7,0,1,0,6
8652166208,2026-01-17T00:00:00.000Z,2026,Dota 2 Space League,8849817,ZEUS THUNDER GOD,9048057,Vitality Warriors,dire,1733,1,32,18,5,2,1,0,0,0
8652166208,2026-01-17T00:00:00.000Z,2026,Dota 2 Space League,9048057,Vitality Warriors,8849817,ZEUS THUNDER GOD,radiant,1733,0,18,32,2,5,0,1,0,0
8652192059,2026-01-17T00:00:00.000Z,2026,Dota 2 Space League,9048057,Vitality Warriors,8849817,ZEUS THUNDER GOD,dire,1584,1,34,14,5,1,1,0,2,0
8652192059,2026-01-17T00:00:00.000Z,2026,Dota 2 Space League,8849817,ZEUS THUNDER GOD,9048057,Vitality Warriors,radiant,1584,0,14,34,1,5,0,1,0,2
8652215532,2026-01-17T00:00:00.000Z,2026,Dota 2 Space League,8849817,ZEUS THUNDER GOD,9048057,Vitality Warriors,dire,1442,1,24,15,5,1,1,0,2,0
8652215532,2026-01-17T00:00:00.000Z,2026,Dota 2 Space League,9048057,Vitality Warriors,8849817,ZEUS THUNDER GOD,radiant,1442,0,15,24,1,5,0,1,0,2
8652239293,2026-01-17T00:00:00.000Z,2026,Dota 2 Space League,8849837,FALL VICTIMS,8987220,HolyTeam,dire,2223,1,39,31,4,2,1,0,2,0
8652239293,2026-01-17T00:00:00.000Z,2026,Dota 2 Space League,8987220,HolyTeam,8849837,FALL VICTIMS,radiant,2223,0,31,39,2,4,0,1,0,2
8652272150,2026-01-17T00:00:00.000Z,2026,Dota 2 Space League,8987220,HolyTeam,8849837,FALL VICTIMS,dire,1838,1,29,15,6,2,1,0,2,0
8652272150,2026-01-17T00:00:00.000Z,2026,Dota 2 Space League,8849837,FALL VICTIMS,8987220,HolyTeam,radiant,1838,0,15,29,2,6,0,1,0,2
8652300075,2026-01-17T00:00:00.000Z,2026,Dota 2 Space League,8849837,FALL VICTIMS,8987220,HolyTeam,dire,1668,0,13,26,2,6,0,1,0,0
8652300075,2026-01-17T00:00:00.000Z,2026,Dota 2 Space League,8987220,HolyTeam,8849837,FALL VICTIMS,radiant,1668,1,26,13,6,2,1,0,0,0
8652316138,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9828897,REKONIX,7653080,Yangon Galacticos,dire,2132,1,43,20,6,2,1,0,6,0
8652316138,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,7653080,Yangon Galacticos,9828897,REKONIX,radiant,2132,0,20,43,2,6,0,1,0,6
8652316527,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,10026948,Jackky and friends,9865903,Veroja Gaming,dire,1589,1,30,3,4,2,1,0,0,0
8652316527,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9865903,Veroja Gaming,10026948,Jackky and friends,radiant,1589,0,3,30,2,4,0,1,0,0
8652338400,2026-01-17T00:00:00.000Z,2026,Destiny League,9878494,LV United,9425656,LSG,dire,1781,1,37,20,6,3,0,0,4,0
8652338400,2026-01-17T00:00:00.000Z,2026,Destiny League,9425656,LSG,9878494,LV United,radiant,1781,0,20,37,3,6,0,0,0,4
8652361713,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,10026948,Jackky and friends,9865903,Veroja Gaming,dire,1220,1,30,4,2,1,0,0,0,0
8652361713,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9865903,Veroja Gaming,10026948,Jackky and friends,radiant,1220,0,4,30,1,2,0,0,0,0
8652373045,2026-01-17T00:00:00.000Z,2026,Destiny League,9425656,LSG,9878494,LV United,dire,1193,0,8,21,3,3,0,1,0,2
8652373045,2026-01-17T00:00:00.000Z,2026,Destiny League,9878494,LV United,9425656,LSG,radiant,1193,1,21,8,3,3,1,0,2,0
8652382611,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,8944230,Yangon Galacticos,9828897,REKONIX,dire,1329,0,4,19,0,7,0,1,0,2
8652382611,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9828897,REKONIX,8944230,Yangon Galacticos,radiant,1329,1,19,4,7,0,1,0,2,0
8652425866,2026-01-17T00:00:00.000Z,2026,Destiny League,9767998,Nova Pulse,9814269,Riftwalkers,dire,1456,0,27,34,3,5,0,1,0,0
8652425866,2026-01-17T00:00:00.000Z,2026,Destiny League,9814269,Riftwalkers,9767998,Nova Pulse,radiant,1456,1,34,27,5,3,1,0,0,0
8652454219,2026-01-17T00:00:00.000Z,2026,Destiny League,9814269,Riftwalkers,9767998,Nova Pulse,dire,1920,0,38,45,5,4,0,1,4,2
8652454219,2026-01-17T00:00:00.000Z,2026,Destiny League,9767998,Nova Pulse,9814269,Riftwalkers,radiant,1920,1,45,38,4,5,1,0,2,4
8652474768,2026-01-17T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9564441,Eye Gaming,9866145,La Passion,dire,2007,0,21,33,2,4,1,1,0,0
8652474768,2026-01-17T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9866145,La Passion,9564441,Eye Gaming,radiant,2007,1,33,21,4,2,1,1,0,0
8652496516,2026-01-17T00:00:00.000Z,2026,Destiny League,9767998,Nova Pulse,9814269,Riftwalkers,dire,1408,1,25,17,4,2,1,0,2,0
8652496516,2026-01-17T00:00:00.000Z,2026,Destiny League,9814269,Riftwalkers,9767998,Nova Pulse,radiant,1408,0,17,25,2,4,0,1,0,2
8652505849,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9722899,ЯЧЁ123,9828897,REKONIX,dire,1817,0,11,32,1,5,0,1,0,2
8652505849,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9828897,REKONIX,9722899,ЯЧЁ123,radiant,1817,1,32,11,5,1,1,0,2,0
8652508076,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,10026948,Jackky and friends,9879852,Ivory,dire,1663,1,16,7,7,1,1,0,3,0
8652508076,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9879852,Ivory,10026948,Jackky and friends,radiant,1663,0,7,16,1,7,0,1,0,3
8652526663,2026-01-17T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9866145,La Passion,9088071,"Eye Gaming ",dire,2610,1,43,38,9,6,2,0,6,2
8652526663,2026-01-17T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9088071,"Eye Gaming ",9866145,La Passion,radiant,2610,0,38,43,6,9,0,2,2,6
8652543490,2026-01-17T00:00:00.000Z,2026,Destiny League,9768002,Lunar Vibes,8629005,Flawless Goblins,dire,1694,1,52,34,5,1,1,0,2,0
8652543490,2026-01-17T00:00:00.000Z,2026,Destiny League,8629005,Flawless Goblins,9768002,Lunar Vibes,radiant,1694,0,34,52,1,5,0,1,0,2
8652572854,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9828897,REKONIX,9722899,ЯЧЁ123,dire,1461,1,44,14,2,1,1,0,0,0
8652572854,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9722899,ЯЧЁ123,9828897,REKONIX,radiant,1461,0,14,44,1,2,0,1,0,0
8652572868,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,10026948,Jackky and friends,9879852,Ivory,dire,3137,1,39,23,8,5,2,1,4,0
8652572868,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9879852,Ivory,10026948,Jackky and friends,radiant,3137,0,23,39,5,8,1,2,0,4
8652584107,2026-01-17T00:00:00.000Z,2026,Destiny League,8629005,Flawless Goblins,9768002,Lunar Vibes,dire,1720,0,29,35,3,6,0,0,0,4
8652584107,2026-01-17T00:00:00.000Z,2026,Destiny League,9768002,Lunar Vibes,8629005,Flawless Goblins,radiant,1720,1,35,29,6,3,0,0,4,0
8652615555,2026-01-17T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9691942,Nethercore,8831040,Ghost Sheep,dire,2364,1,33,29,6,4,2,0,3,0
8652615555,2026-01-17T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,8831040,Ghost Sheep,9691942,Nethercore,radiant,2364,0,29,33,4,6,0,2,0,3
8652626396,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9303383,L1GA TEAM,9498970,AVULUS,dire,2299,1,16,8,7,3,2,0,2,0
8652626396,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9498970,AVULUS,9303383,L1GA TEAM,radiant,2299,0,8,16,3,7,0,2,0,2
8652632561,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9586122,4Pirates,55,_PowerRangers,dire,2445,0,18,34,2,11,0,3,0,6
8652632561,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,55,_PowerRangers,9586122,4Pirates,radiant,2445,1,34,18,11,2,3,0,6,0
8652633616,2026-01-17T00:00:00.000Z,2026,Destiny League,8629315,Wiser Warriors,9426115,Dark Rebellion,dire,1296,1,33,23,4,3,1,0,0,0
8652633616,2026-01-17T00:00:00.000Z,2026,Destiny League,9426115,Dark Rebellion,8629315,Wiser Warriors,radiant,1296,0,23,33,3,4,0,1,0,0
8652672385,2026-01-17T00:00:00.000Z,2026,Destiny League,9426115,Dark Rebellion,8629315,Wiser Warriors,dire,1030,0,7,30,0,4,0,0,0,0
8652672385,2026-01-17T00:00:00.000Z,2026,Destiny League,8629315,Wiser Warriors,9426115,Dark Rebellion,radiant,1030,1,30,7,4,0,0,0,0,0
8652712837,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9498970,AVULUS,9303383,L1GA TEAM,dire,3049,1,25,21,5,6,1,2,4,2
8652712837,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9303383,L1GA TEAM,9498970,AVULUS,radiant,3049,0,21,25,6,5,2,1,2,4
8652714203,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9586122,4Pirates,55,_PowerRangers,dire,1667,0,8,32,1,9,0,1,0,4
8652714203,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,55,_PowerRangers,9586122,4Pirates,radiant,1667,1,32,8,9,1,1,0,4,0
8652716233,2026-01-17T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,8831040,Ghost Sheep,9593609,Nethercore,dire,2088,1,51,18,7,3,1,0,4,0
8652716233,2026-01-17T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9593609,Nethercore,8831040,Ghost Sheep,radiant,2088,0,18,51,3,7,0,1,0,4
8652769140,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,10026948,Jackky and friends,9828897,REKONIX,dire,2216,0,8,25,2,8,0,2,0,4
8652769140,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9828897,REKONIX,10026948,Jackky and friends,radiant,2216,1,25,8,8,2,2,0,4,0
8652771635,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,10020555,PlayTime,8254145,Execration,dire,3103,0,34,33,4,8,2,0,0,4
8652771635,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,8254145,Execration,10020555,PlayTime,radiant,3103,1,33,34,8,4,0,2,4,0
8652788552,2026-01-17T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9843904,"Nethercore ",8831040,Ghost Sheep,dire,1867,0,21,40,0,8,0,1,0,4
8652788552,2026-01-17T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,8831040,Ghost Sheep,9843904,"Nethercore ",radiant,1867,1,40,21,8,0,1,0,4,0
8652806587,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9498970,AVULUS,9303383,L1GA TEAM,dire,1483,1,28,9,8,1,1,0,2,0
8652806587,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9303383,L1GA TEAM,9498970,AVULUS,radiant,1483,0,9,28,1,8,0,1,0,2
8652853757,2026-01-17T00:00:00.000Z,2026,Party To Play league,9455993,повер ренджерс,9823250,...,dire,590,1,5,8,1,0,0,0,0,0
8652853757,2026-01-17T00:00:00.000Z,2026,Party To Play league,9823250,...,9455993,повер ренджерс,radiant,590,0,8,5,0,1,0,0,0,0
8652890480,2026-01-17T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,10027925,Shinigami Gaming,8831040,Ghost Sheep,dire,1750,1,43,15,6,2,0,1,0,0
8652890480,2026-01-17T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,8831040,Ghost Sheep,10027925,Shinigami Gaming,radiant,1750,0,15,43,2,6,1,0,0,0
8652893145,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9828897,REKONIX,10026948,Jackky and friends,dire,2175,1,30,15,8,4,2,0,5,0
8652893145,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,10026948,Jackky and friends,9828897,REKONIX,radiant,2175,0,15,30,4,8,0,2,0,5
8652896331,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,8254145,Execration,10020555,PlayTime,dire,2831,1,29,29,5,5,1,1,2,0
8652896331,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,10020555,PlayTime,8254145,Execration,radiant,2831,0,29,29,5,5,1,1,0,2
8652949624,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,55,_PowerRangers,9255039,1w Team,dire,2403,0,26,29,4,9,1,2,0,6
8652949624,2026-01-17T00:00:00.000Z,2026,ESL One Birmingham 2026 Qualifiers,9255039,1w Team,55,_PowerRangers,radiant,2403,1,29,26,9,4,2,1,6,0
